"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.61915,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.65184,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.81937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.24752,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.76768,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.27324,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.64069,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.81236,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.77223,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.55398,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.39551,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.58138,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.91479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.21819,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.35937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.42197,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.38463,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.33611,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.36559,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.54586,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.77304,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.0818,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.1766,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2813,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.3906,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3061,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.082,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.79916,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.65895,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.61193,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.71066,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0913,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6626,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0518,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.2265,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.1057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7609,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1528,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.173,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3104,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4548,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.5186,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.57,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.655,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6967,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.411,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.59082,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.19653,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.97103,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.12545,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.51246,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.72289,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.62724,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.62177,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.89671,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.35609,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.71382,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.11846,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.65282,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.2432,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.7528,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0474,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.0281,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2779,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4838,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.5844,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.5076,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.4119,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.4493,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5476,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8578,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.1707,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.5483,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.7543,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.9031,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.8551,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.5525,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.1244,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.8184,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.6588,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.809,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.1896,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.6129,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.8022,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.0243,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.1578,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",103.0707,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.829,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.7271,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.7014,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.7182,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.7134,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.8043,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",103.0942,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",103.3254,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",103.3874,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.4286,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.2806,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.1873,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.1253,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",103.1545,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",103.1943,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.1656,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.1511,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.1386,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2634,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.3362,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.3741,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.3856,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.3893,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.2886,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.0388,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.8912,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.9858,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.0717,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.2108,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.3501,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.3531,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.3176,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.2583,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.1428,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.008,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.1035,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.1997,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.2905,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.355,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.4664,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.4419,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.2733,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.1519,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.0664,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.0093,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.9208,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.8019,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.4329,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.2348,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.82383,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.97208,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.02283,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.47665,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.78827,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",95.88106,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",95.23446,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",95.08601,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",95.35234,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",95.85014,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",96.24753,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.29191,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",96.53726,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",96.84855,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.38986,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.87783,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.76587,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.49776,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.49483,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.51711,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.53694,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.60793,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.62737,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.84575,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.12172,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.4656,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.87224,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.94089,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.95605,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.83929,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.3154,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.86369,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.65999,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",97.6438,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",97.54784,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",97.4947,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",97.43982,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.3334,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.0302,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.50477,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.29978,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",96.45511,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.07562,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.74048,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.00731,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.16238,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.5183,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.89626,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.21326,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.61226,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.0725,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.3007,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5046,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.5842,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.7982,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.177,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.7804,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.7897,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.7239,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",104.062,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",104.2327,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",104.3322,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.4254,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.338,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.1793,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.8136,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2359,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.9382,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.7814,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.8379,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.185,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.776,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",104.311,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",104.7341,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",105.0248,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",105.0294,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",105.0043,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",104.9222,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",104.9328,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",104.755,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",104.5738,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",104.6739,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",104.895,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",105.1485,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",105.2692,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",104.8704,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.9488,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",103.211,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.03732,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.27505,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.45817,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.45916,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.47729,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.56324,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.62061,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.75505,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.118,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6337,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.0913,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.4791,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.7444,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.8604,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.7981,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5689,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3455,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2764,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2544,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1441,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8234,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.452,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0804,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.86338,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.93676,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2395,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5392,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7022,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7502,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7565,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.64,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.4547,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2306,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0986,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.1593,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.3384,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4835,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4424,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2937,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1507,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0331,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.99016,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0801,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.2352,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3495,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3413,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.3355,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.4544,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5067,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5811,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6572,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7886,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8684,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8935,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9436,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1167,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2819,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4983,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6731,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7001,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6214,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5214,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4273,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3894,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2592,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0432,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7764,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.6589,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.6309,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.6881,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.6722,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4312,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0727,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.84904,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.84326,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.99543,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.128,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1495,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0211,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.8136,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.59921,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.44121,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.4701,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.58681,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.73039,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.80086,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.69353,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.24831,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.11059,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.30819,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.48906,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.44189,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.26392,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.32581,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.62543,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.76728,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.8577,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.86856,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.9589,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.13442,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.23959,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.11172,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.72296,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.34947,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.09484,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.34605,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.79201,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.83159,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.28133,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.78908,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.73612,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.82307,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.9468,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.07235,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.31514,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.65067,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.0013,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.18916,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.16235,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.09549,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.88087,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.52498,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.32188,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.38507,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.35619,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.33067,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.1037,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.10231,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.41742,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.88763,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.52573,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0486,
